,CODI_ID,PAGE_NUM,STYLE,DATE,VIEWS,TAG1,MODEL,CODI_IMG
1707,22243,29,댄디,21.08.06,"조회 2,086",개성 만점!,모델 : 이지한,//image.msscdn.net/images/style/list/l_3_2021080611524000000056732.jpg
1708,22239,29,댄디,21.08.06,"조회 3,739",베이식한 코디,모델 : 이지한,//image.msscdn.net/images/style/list/l_3_2021080611352500000082234.jpg
1709,22221,29,댄디,21.08.05,"조회 1,358",심필한 멋,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021080512051200000053859.jpg
1710,22215,29,댄디,21.08.03,"조회 3,839",간결한 실루엣,모델 : 최성진,//image.msscdn.net/images/style/list/l_3_2021080315250100000093398.jpg
1711,22210,29,댄디,21.08.03,"조회 5,220",미니멀리즘 코디,모델 : 최성진,//image.msscdn.net/images/style/list/l_3_2021080315170100000079553.jpg
1712,22146,29,댄디,21.07.30,"조회 7,641",데이트 가는 날,모델 : 박준성,//image.msscdn.net/images/style/list/l_3_2021073014040800000062672.jpg
1713,22144,29,댄디,21.07.30,"조회 2,863",훈훈한 이미지,모델 : 박준성,//image.msscdn.net/images/style/list/l_3_2021073013584400000041594.jpg
1714,22100,29,댄디,21.07.29,"조회 4,330",시원한 멋,모델 : 안승준,//image.msscdn.net/images/style/list/l_3_2021072813162500000036398.jpg
1715,22099,29,댄디,21.07.29,"조회 1,546",화사한 서머 룩,모델 : 안승준,//image.msscdn.net/images/style/list/l_3_2021072813115600000044887.jpg
1716,22059,29,댄디,21.07.28,"조회 5,224",시원해 보여!,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072700243900000071378.jpg
1717,22055,29,댄디,21.07.28,"조회 4,917",심플한 게 좋아!,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072623082400000093343.jpg
1718,22054,29,댄디,21.07.28,"조회 1,944",산뜻한 컬러 매치,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072619184400000060394.jpg
1719,22053,29,댄디,21.07.28,"조회 3,221",귀여운 매력,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072619012900000031552.jpg
1720,22052,29,댄디,21.07.28,"조회 4,217",쿨한 서머 가이,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072618455300000050985.jpg
1721,22042,29,댄디,21.07.28,"조회 5,047",내추럴 시크,모델 : 김태현,//image.msscdn.net/images/style/list/l_3_2021072616061000000020421.jpg
1722,22067,29,댄디,21.07.27,"조회 2,845",오늘의 데이트 룩,모델 : 장성진,//image.msscdn.net/images/style/list/l_3_2021072713451800000031170.jpg
1723,22065,29,댄디,21.07.27,"조회 2,939",환상의 매치,모델 : 장성진,//image.msscdn.net/images/style/list/l_3_2021072713370800000073764.jpg
1724,21867,29,댄디,21.07.26,"조회 2,955",가장 핫해,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021071316482700000099201.jpg
1725,21865,29,댄디,21.07.26,"조회 4,369",서머 코디네이션,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021071316431500000065697.jpg
1726,21863,29,댄디,21.07.26,조회 927,패턴의 향연,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021071314534000000014354.jpg
1727,21991,29,댄디,21.07.23,"조회 5,180",깔끔한 게 좋아,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309510600000037100.jpg
1728,21988,29,댄디,21.07.23,"조회 6,255",여름 스타일링,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309432100000072892.jpg
1729,21987,29,댄디,21.07.23,"조회 2,976",데일리로 제격,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309405900000073939.jpg
1730,21986,29,댄디,21.07.23,"조회 2,161",서머 댄디 룩,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309375500000096385.jpg
1731,21985,29,댄디,21.07.23,"조회 2,808",톤온톤의 매력,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309354100000001060.jpg
1732,21984,29,댄디,21.07.23,"조회 2,579",화사함에 반해,모델 : 김승우,//image.msscdn.net/images/style/list/l_3_2021072309315300000094522.jpg
1733,21980,29,댄디,21.07.22,"조회 1,805",피크닉 룩에 제격,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214433400000089606.jpg
1734,21978,29,댄디,21.07.22,"조회 3,266",간결한 디테일,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214390400000033607.jpg
1735,21976,29,댄디,21.07.22,"조회 2,106",시크한 분위기,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214351600000082428.jpg
1736,21975,29,댄디,21.07.22,"조회 1,790",심플한 게 좋아,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214315300000009487.jpg
1737,21973,29,댄디,21.07.22,"조회 3,996",개성 넘쳐!,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214254800000092240.jpg
1738,21971,29,댄디,21.07.22,"조회 2,168",미니멀 무드,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214180600000019443.jpg
1739,21969,29,댄디,21.07.22,"조회 11,083",설레는 데이트,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214133700000064347.jpg
1740,21966,30,댄디,21.07.22,"조회 16,208",파스텔 감성,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072214051300000004433.jpg
1741,21963,30,댄디,21.07.22,조회 826,셔츠 스타일링,모델 : 정승원,//image.msscdn.net/images/style/list/l_3_2021072213590300000009813.jpg
1742,21942,30,댄디,21.07.20,"조회 2,695",적당한 포인트,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072014241300000034038.jpg
1743,21941,30,댄디,21.07.20,"조회 1,572",뒤돌아보게 돼,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072014214800000001383.jpg
1744,21937,30,댄디,21.07.20,"조회 2,221",모던한 감각,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072013300100000076183.jpg
1745,21936,30,댄디,21.07.20,"조회 2,151",모던해,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072012395000000005985.jpg
1746,21932,30,댄디,21.07.20,조회 981,패턴의 향연,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072012263800000099207.jpg
1747,21931,30,댄디,21.07.20,"조회 2,735",준비된 룩,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072012005300000032351.jpg
1748,21930,30,댄디,21.07.20,"조회 1,298",트렌디해,모델 : 김민규,//image.msscdn.net/images/style/list/l_3_2021072011521900000001139.jpg
1749,21896,30,댄디,21.07.15,"조회 2,963",휴양지 코디,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071511120700000034526.jpg
1750,21895,30,댄디,21.07.15,"조회 2,822",바캉스 룩 추천,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071511090800000038435.jpg
1751,21891,30,댄디,21.07.15,"조회 3,334",미니멀한 매치,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071510551900000094455.jpg
1752,21890,30,댄디,21.07.15,"조회 2,322",취향 저격 패션,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071510511100000020944.jpg
1753,21889,30,댄디,21.07.15,"조회 4,249",화사하게 완성,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071510474900000079903.jpg
1754,21886,30,댄디,21.07.15,"조회 2,670",베스트 스타일링,모델 : 신현승,//image.msscdn.net/images/style/list/l_3_2021071510365200000099116.jpg
1755,21861,30,댄디,21.07.13,"조회 2,704",비비드 포인트,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071313120200000043947.jpg
1756,21858,30,댄디,21.07.13,"조회 1,825",개성 만점,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071313032700000082431.jpg
1757,21857,30,댄디,21.07.13,"조회 2,747",심플한 매력,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071312584500000056455.jpg
1758,21856,30,댄디,21.07.13,"조회 5,191",데이트 있는 날,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071312561400000073887.jpg
1759,21852,30,댄디,21.07.13,"조회 3,166",여름에도 레이어드!,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071312462800000020518.jpg
1760,21851,30,댄디,21.07.13,"조회 1,554",간결한 실루엣,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021071312441900000017797.jpg
